psu_hh_idcode,subjectivePoverty_rating,q02,q03,q05,q09,q23,Q01,Q03,Q06,Q07,Q08,Q11,Q19
297_1_3,5.0,2,9,41,0,0,1,1,3.0,4.0,2.0,12.0,2.0
297_5_1,5.0,1,1,47,0,0,1,1,2.0,3.0,2.0,2.0,2.0
297_5_3,5.0,2,4,11,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
297_5_4,5.0,1,4,6,0,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
297_7_1,5.0,1,1,68,0,0,2,1,2.0,3.0,2.0,2.0,2.0
297_8_1,5.0,1,1,65,0,0,2,1,2.0,3.0,2.0,2.0,2.0
297_8_3,5.0,1,4,19,0,2,1,1,2.0,4.0,2.0,4.0,1.0
298_1_2,3.0,2,2,38,0,0,1,1,2.0,1.0,2.0,13.0,2.0
298_1_3,3.0,1,4,19,0,2,1,1,3.0,1.0,2.0,13.0,1.0
298_1_4,3.0,2,4,16,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
298_3_2,5.0,2,2,49,0,0,1,1,3.0,3.0,2.0,13.0,2.0
298_3_3,5.0,1,4,23,0,2,1,1,5.0,3.0,2.0,13.0,2.0
298_4_2,5.0,2,2,41,0,0,1,1,2.0,1.0,2.0,13.0,2.0
298_4_3,5.0,1,4,21,0,2,1,1,2.0,1.0,2.0,13.0,2.0
298_4_4,5.0,2,4,15,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
298_5_2,4.0,2,2,30,0,0,1,1,2.0,1.0,2.0,13.0,2.0
298_5_3,4.0,1,4,6,0,2,1,1,0.0,3.0,1.0,-1.0,1.0
298_5_5,4.0,1,7,71,0,0,2,1,2.0,1.0,2.0,13.0,2.0
298_5_6,4.0,2,7,58,0,0,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
298_6_2,5.0,2,2,50,0,0,1,1,3.0,3.0,2.0,13.0,2.0
298_6_3,5.0,2,4,27,10,2,1,1,9.0,3.0,2.0,13.0,2.0
298_6_4,5.0,1,4,22,8,2,1,1,9.0,3.0,2.0,13.0,2.0
298_7_2,5.0,2,2,50,0,0,1,1,3.0,3.0,2.0,13.0,2.0
298_7_3,5.0,1,4,25,8,2,1,1,9.0,3.0,2.0,13.0,2.0
298_8_2,4.0,2,2,49,0,0,1,1,2.0,3.0,2.0,13.0,2.0
298_8_3,4.0,1,4,26,8,2,1,1,9.0,3.0,2.0,13.0,2.0
299_2_2,7.0,2,2,30,0,0,1,1,1.0,0.0,2.0,2.0,2.0
299_6_2,1.0,2,2,60,2,0,1,1,2.0,0.0,2.0,13.0,2.0
299_7_2,5.0,2,2,49,0,0,1,1,3.0,0.0,2.0,13.0,2.0
299_7_3,5.0,2,4,20,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
299_8_2,1.0,1,4,20,0,1,1,1,3.0,0.0,1.0,-1.0,-1.0
299_8_3,1.0,1,4,17,0,1,1,1,2.0,0.0,1.0,-1.0,-1.0
299_8_4,1.0,2,4,11,0,1,1,1,1.0,0.0,1.0,-1.0,-1.0
299_10_2,10.0,2,2,59,2,0,1,1,3.0,0.0,2.0,13.0,2.0
300_2_2,3.0,2,8,55,0,0,1,1,1.0,0.0,2.0,2.0,2.0
300_5_2,3.0,2,2,44,0,0,1,1,2.0,0.0,2.0,4.0,2.0
300_5_3,3.0,2,4,18,0,2,1,1,2.0,0.0,2.0,2.0,1.0
300_5_4,3.0,2,4,14,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
300_5_5,3.0,1,4,11,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
300_6_2,4.0,2,2,35,0,0,1,1,2.0,0.0,2.0,13.0,2.0
300_6_3,4.0,1,4,15,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
300_6_4,4.0,1,4,11,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
300_6_5,4.0,2,7,69,0,0,3,1,1.0,1.0,2.0,13.0,2.0
300_7_2,2.0,2,2,42,0,0,1,1,2.0,0.0,2.0,3.0,2.0
300_7_3,2.0,2,4,16,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
300_7_4,2.0,1,4,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
300_9_2,5.0,2,2,53,0,0,1,1,2.0,0.0,2.0,3.0,2.0
301_1_2,4.0,2,2,67,0,0,1,1,3.0,0.0,2.0,13.0,2.0
301_1_3,4.0,2,4,37,0,2,1,1,9.0,3.0,2.0,13.0,2.0
301_3_2,5.0,2,2,42,0,0,1,1,3.0,3.0,2.0,13.0,2.0
301_3_3,5.0,1,7,73,0,0,2,1,2.0,0.0,2.0,13.0,2.0
301_3_4,5.0,2,7,73,0,0,2,1,2.0,0.0,2.0,13.0,2.0
301_5_2,4.0,2,2,54,0,0,1,1,3.0,3.0,2.0,13.0,2.0
301_6_2,3.0,2,2,46,0,0,1,1,3.0,2.0,2.0,13.0,2.0
301_7_2,4.0,2,2,39,0,0,1,1,3.0,3.0,2.0,13.0,2.0
301_7_3,4.0,2,4,17,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
301_7_4,4.0,1,4,14,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
301_10_2,4.0,2,2,52,0,0,1,1,9.0,3.0,2.0,13.0,2.0
301_10_3,4.0,2,4,21,0,2,1,1,2.0,3.0,2.0,13.0,2.0
301_10_4,4.0,2,4,19,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
301_10_5,4.0,2,4,14,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
302_2_2,3.0,2,2,46,0,0,1,1,3.0,3.0,2.0,13.0,2.0
302_2_3,3.0,2,4,19,0,2,1,1,3.0,3.0,1.0,-1.0,-1.0
302_2_4,3.0,1,4,15,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
302_3_2,5.0,2,2,53,0,0,1,1,3.0,1.0,2.0,13.0,2.0
302_3_3,5.0,1,4,22,0,2,1,1,3.0,2.0,1.0,-1.0,-1.0
302_6_2,4.0,2,2,66,0,0,1,1,3.0,1.0,2.0,13.0,2.0
302_7_2,3.0,2,2,33,0,0,1,1,2.0,0.0,2.0,13.0,2.0
302_7_3,3.0,2,4,15,0,2,1,1,2.0,0.0,1.0,-1.0,-1.0
302_7_4,3.0,2,4,12,0,2,1,1,1.0,1.0,1.0,-1.0,-1.0
302_7_5,3.0,2,4,9,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
302_8_2,4.0,2,2,53,0,0,1,1,3.0,3.0,2.0,13.0,2.0
302_9_2,4.0,2,2,57,0,0,2,1,3.0,2.0,2.0,13.0,2.0
302_9_3,4.0,1,4,25,0,2,1,1,3.0,3.0,2.0,13.0,2.0
302_9_4,4.0,2,4,23,0,2,1,1,7.0,2.0,1.0,-1.0,-1.0
303_2_2,4.0,2,2,40,0,0,1,1,3.0,0.0,2.0,13.0,2.0
303_2_3,4.0,1,4,18,0,2,1,1,3.0,2.0,2.0,2.0,-1.0
303_2_4,4.0,2,4,16,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
303_2_5,4.0,2,7,79,0,0,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
303_5_2,5.0,2,2,45,0,0,1,1,3.0,0.0,2.0,13.0,2.0
303_5_3,5.0,1,4,27,0,2,1,1,3.0,0.0,2.0,13.0,2.0
303_6_2,3.0,2,2,56,0,0,1,1,3.0,0.0,2.0,13.0,2.0
303_6_3,3.0,1,4,31,0,2,1,1,2.0,3.0,2.0,13.0,2.0
303_7_2,3.0,2,2,50,0,0,1,1,3.0,0.0,2.0,13.0,2.0
303_7_3,3.0,1,4,26,0,1,1,1,2.0,3.0,2.0,4.0,2.0
303_7_4,3.0,2,9,24,0,0,1,1,2.0,3.0,2.0,4.0,2.0
303_8_2,3.0,1,4,29,0,1,1,1,2.0,0.0,2.0,12.0,2.0
303_8_3,3.0,2,9,17,0,0,1,1,1.0,0.0,2.0,4.0,1.0
303_9_2,5.0,2,2,39,2,0,1,1,3.0,0.0,2.0,13.0,2.0
303_9_3,5.0,2,4,11,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
303_9_4,5.0,2,4,10,0,2,1,1,0.0,3.0,1.0,-1.0,-1.0
304_1_2,8.0,2,2,33,0,0,1,1,9.0,2.0,2.0,13.0,2.0
304_3_2,8.0,1,4,32,0,1,1,1,9.0,3.0,2.0,13.0,2.0
304_3_3,8.0,2,9,32,0,0,1,1,9.0,3.0,2.0,13.0,2.0
304_4_2,7.0,1,4,40,0,1,1,1,3.0,2.0,2.0,13.0,2.0
304_4_3,7.0,2,9,33,0,0,1,1,2.0,2.0,2.0,13.0,2.0
304_5_2,8.0,2,2,52,0,0,1,1,2.0,0.0,2.0,13.0,2.0
304_5_3,8.0,1,4,28,0,2,1,1,3.0,0.0,2.0,13.0,2.0
304_5_4,8.0,1,4,25,0,2,1,1,3.0,0.0,2.0,13.0,2.0
304_7_2,4.0,1,4,49,0,1,1,1,3.0,0.0,2.0,13.0,2.0
304_7_3,4.0,2,9,44,0,0,1,1,3.0,0.0,2.0,13.0,2.0
304_7_4,4.0,1,5,22,0,2,1,1,3.0,3.0,2.0,2.0,2.0
304_7_5,4.0,2,5,16,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
304_8_2,2.0,2,2,42,0,0,1,1,2.0,0.0,2.0,13.0,2.0
304_8_3,2.0,1,4,24,0,2,1,1,2.0,0.0,2.0,13.0,2.0
304_11_2,8.0,2,2,48,0,0,1,1,3.0,0.0,2.0,13.0,2.0
304_11_3,8.0,1,4,16,2,2,1,1,2.0,2.0,1.0,-1.0,-1.0
304_11_4,8.0,2,4,11,2,2,1,1,1.0,3.0,1.0,-1.0,-1.0
305_1_2,5.0,2,2,41,0,0,1,1,3.0,2.0,2.0,13.0,2.0
305_1_3,5.0,2,4,13,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
305_1_4,5.0,1,4,10,0,2,1,1,0.0,3.0,1.0,-1.0,-1.0
305_2_2,3.0,2,2,57,0,0,1,1,2.0,2.0,2.0,13.0,2.0
305_2_3,3.0,1,4,33,0,2,1,1,2.0,2.0,2.0,13.0,2.0
305_6_2,7.0,2,2,45,0,0,1,1,9.0,2.0,2.0,13.0,2.0
305_6_3,7.0,2,4,20,0,2,1,1,3.0,3.0,1.0,-1.0,-1.0
305_6_4,7.0,2,4,16,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
305_8_2,5.0,2,2,43,0,0,1,1,3.0,0.0,2.0,13.0,2.0
305_8_3,5.0,2,4,22,0,2,1,1,3.0,0.0,1.0,-1.0,-1.0
305_8_4,5.0,1,4,20,0,2,1,1,3.0,0.0,2.0,4.0,2.0
305_8_5,5.0,1,7,66,0,0,1,1,2.0,0.0,2.0,13.0,2.0
305_8_6,5.0,2,7,69,0,0,1,1,2.0,0.0,2.0,13.0,2.0
305_10_2,4.0,2,2,68,0,0,1,1,2.0,0.0,2.0,13.0,2.0
305_11_2,5.0,2,2,67,0,0,1,1,2.0,0.0,2.0,13.0,2.0
306_1_2,6.0,2,2,48,0,0,1,1,9.0,1.0,2.0,13.0,2.0
306_2_2,8.0,2,2,57,0,0,1,1,3.0,2.0,2.0,13.0,2.0
306_2_3,8.0,1,4,36,0,2,1,1,3.0,2.0,2.0,13.0,2.0
306_2_4,8.0,2,4,26,0,2,1,1,9.0,2.0,2.0,13.0,2.0
306_4_2,7.0,2,2,48,0,0,1,1,3.0,0.0,2.0,13.0,2.0
306_4_3,7.0,2,4,16,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
306_9_2,5.0,2,7,54,0,0,1,1,3.0,0.0,2.0,13.0,2.0
306_10_2,7.0,2,2,40,0,0,1,1,9.0,0.0,2.0,13.0,2.0
306_10_3,7.0,2,4,14,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
306_10_4,7.0,1,4,6,0,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
307_1_2,8.0,2,2,46,2,0,1,1,3.0,2.0,2.0,13.0,2.0
307_1_3,8.0,2,4,18,2,2,1,1,3.0,3.0,1.0,-1.0,-1.0
307_1_4,8.0,2,4,22,2,2,1,1,3.0,3.0,1.0,-1.0,-1.0
307_2_2,6.0,2,2,38,5,0,1,1,2.0,2.0,2.0,13.0,2.0
307_2_3,6.0,1,4,20,5,2,1,1,2.0,3.0,2.0,2.0,2.0
307_8_2,4.0,2,4,23,9,1,1,1,9.0,3.0,1.0,-1.0,-1.0
307_8_3,4.0,1,4,21,9,1,1,1,3.0,3.0,1.0,-1.0,-1.0
307_9_2,6.0,2,2,71,0,0,1,1,1.0,0.0,2.0,13.0,2.0
307_9_3,6.0,1,4,47,0,2,1,1,2.0,3.0,2.0,13.0,2.0
307_9_4,6.0,2,9,42,0,0,1,1,3.0,3.0,1.0,-1.0,-1.0
307_9_5,6.0,2,5,17,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
307_9_6,6.0,1,5,12,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
307_10_2,6.0,2,2,69,0,0,1,1,6.0,2.0,2.0,13.0,2.0
307_10_3,6.0,2,4,34,0,2,1,1,3.0,2.0,2.0,13.0,2.0
307_11_2,6.0,2,2,49,0,0,1,1,3.0,2.0,2.0,13.0,2.0
307_11_3,6.0,2,4,28,9,2,1,1,9.0,3.0,1.0,-1.0,-1.0
307_11_4,6.0,2,4,23,10,2,1,1,3.0,3.0,1.0,-1.0,-1.0
307_11_5,6.0,2,4,20,0,2,1,1,3.0,3.0,1.0,-1.0,-1.0
308_2_2,1.0,1,4,39,0,1,1,1,2.0,0.0,2.0,13.0,2.0
308_2_3,1.0,1,4,28,0,1,1,1,2.0,2.0,2.0,2.0,2.0
308_2_4,1.0,2,9,31,0,0,1,1,2.0,0.0,2.0,2.0,2.0
308_2_5,1.0,2,5,12,0,2,1,1,1.0,0.0,1.0,-1.0,-1.0
308_2_6,1.0,2,5,8,0,2,1,1,0.0,0.0,1.0,-1.0,-1.0
308_3_2,5.0,2,2,44,0,0,1,1,2.0,0.0,2.0,13.0,2.0
308_3_3,5.0,1,4,25,0,2,1,1,2.0,2.0,2.0,2.0,2.0
308_3_4,5.0,1,4,23,0,2,1,1,2.0,2.0,2.0,2.0,2.0
308_3_5,5.0,2,9,24,0,0,1,1,2.0,1.0,2.0,12.0,2.0
308_4_2,4.0,2,2,49,0,0,1,1,2.0,0.0,2.0,13.0,2.0
308_4_3,4.0,1,4,24,0,2,1,1,3.0,0.0,2.0,2.0,2.0
308_4_4,4.0,2,4,16,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
308_7_2,5.0,2,2,57,2,0,1,1,6.0,0.0,2.0,13.0,2.0
308_7_3,5.0,1,4,28,0,2,1,1,3.0,2.0,2.0,1.0,2.0
308_8_2,2.0,2,2,54,0,0,1,1,2.0,0.0,2.0,13.0,2.0
308_8_3,2.0,1,4,32,0,2,1,1,2.0,2.0,2.0,13.0,2.0
308_8_4,2.0,2,9,30,0,0,1,1,2.0,2.0,2.0,2.0,2.0
308_8_5,2.0,2,5,7,0,2,1,2,-1.0,-1.0,-1.0,-1.0,-1.0
308_8_7,2.0,2,4,29,0,2,1,1,2.0,2.0,2.0,2.0,2.0
308_8_8,2.0,2,5,11,0,1,1,1,1.0,1.0,1.0,-1.0,-1.0
308_9_2,7.0,2,2,59,0,0,1,1,6.0,3.0,2.0,13.0,2.0
308_9_3,7.0,1,4,40,0,2,1,1,1.0,0.0,2.0,13.0,2.0
308_9_4,7.0,2,4,32,0,2,1,1,9.0,3.0,2.0,13.0,2.0
308_10_2,5.0,1,4,45,0,1,1,1,5.0,0.0,2.0,13.0,2.0
309_1_2,4.0,2,2,37,0,0,1,1,2.0,2.0,2.0,13.0,2.0
309_1_3,4.0,2,4,12,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
309_1_4,4.0,1,4,7,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
309_2_2,4.0,2,2,56,0,0,1,1,2.0,0.0,2.0,13.0,2.0
309_2_3,4.0,1,4,26,0,2,1,1,1.0,2.0,2.0,8.0,2.0
309_5_2,6.0,2,2,44,0,0,1,1,6.0,2.0,2.0,13.0,2.0
309_5_3,6.0,2,4,17,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
309_8_2,6.0,2,2,64,0,0,1,1,2.0,0.0,2.0,13.0,2.0
309_8_3,6.0,1,4,41,0,2,1,1,2.0,2.0,2.0,13.0,2.0
309_8_4,6.0,2,9,39,0,0,1,1,2.0,0.0,2.0,13.0,2.0
309_8_5,6.0,2,5,18,0,2,1,1,3.0,2.0,1.0,-1.0,-1.0
309_8_6,6.0,2,5,15,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
309_9_2,6.0,2,2,62,0,0,1,1,1.0,0.0,2.0,13.0,2.0
309_10_2,2.0,2,2,33,0,0,1,1,1.0,0.0,2.0,13.0,2.0
309_10_3,2.0,1,4,11,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
309_10_4,2.0,2,4,6,0,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
309_11_2,4.0,2,2,39,0,0,1,1,6.0,2.0,2.0,13.0,2.0
309_11_3,4.0,2,4,15,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
309_11_4,4.0,1,4,12,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
309_11_5,4.0,2,7,70,0,0,1,1,1.0,0.0,2.0,13.0,2.0
310_2_2,6.0,2,2,53,0,0,1,1,9.0,2.0,2.0,13.0,2.0
310_4_2,5.0,2,2,72,0,0,2,1,3.0,0.0,2.0,13.0,2.0
310_6_2,7.0,2,2,32,0,0,1,1,3.0,3.0,2.0,12.0,2.0
310_8_2,7.0,1,4,47,0,1,1,1,5.0,2.0,2.0,13.0,2.0
310_8_3,7.0,2,9,37,0,0,1,1,9.0,2.0,2.0,13.0,2.0
310_8_4,7.0,1,5,12,0,2,2,1,1.0,2.0,1.0,-1.0,-1.0
310_8_5,7.0,1,5,11,0,2,2,1,0.0,2.0,1.0,-1.0,-1.0
310_9_2,2.0,2,2,51,0,0,1,1,9.0,2.0,2.0,13.0,2.0
310_9_3,2.0,2,4,22,0,2,1,1,7.0,3.0,2.0,13.0,2.0
310_10_2,5.0,2,2,60,0,0,1,1,9.0,2.0,2.0,13.0,2.0
310_10_3,5.0,1,5,26,0,2,1,1,9.0,2.0,2.0,13.0,2.0
310_10_4,5.0,2,9,27,0,0,1,1,9.0,2.0,2.0,13.0,2.0
310_10_5,5.0,1,4,30,0,2,1,1,9.0,2.0,2.0,13.0,2.0
311_4_2,5.0,2,10,77,0,0,2,1,3.0,0.0,2.0,13.0,2.0
311_12_2,5.0,1,4,33,0,1,1,1,9.0,3.0,2.0,13.0,2.0
311_12_3,5.0,2,9,33,0,0,1,1,9.0,4.0,2.0,13.0,2.0
312_1_2,6.0,2,2,55,0,0,1,1,3.0,2.0,2.0,13.0,2.0
312_1_3,6.0,1,4,27,0,2,1,1,3.0,3.0,2.0,13.0,2.0
312_1_4,6.0,1,4,25,0,2,1,1,3.0,2.0,2.0,13.0,2.0
312_3_2,6.0,1,4,22,0,1,1,1,7.0,3.0,1.0,-1.0,-1.0
312_3_3,6.0,2,4,24,0,1,1,1,3.0,1.0,2.0,13.0,2.0
312_8_2,5.0,1,4,22,0,1,1,1,3.0,3.0,2.0,13.0,2.0
312_9_2,5.0,2,2,62,0,0,1,1,2.0,2.0,2.0,13.0,2.0
312_11_2,5.0,2,2,73,0,0,2,1,2.0,0.0,2.0,13.0,2.0
312_11_3,5.0,1,4,43,0,2,1,1,3.0,0.0,2.0,13.0,2.0
313_2_2,4.0,2,2,46,0,0,1,1,9.0,3.0,2.0,13.0,2.0
313_3_2,3.0,2,2,56,0,0,1,1,3.0,2.0,2.0,13.0,2.0
313_3_3,3.0,2,4,23,0,2,1,1,9.0,2.0,2.0,13.0,2.0
313_3_4,3.0,1,4,25,0,2,1,1,3.0,3.0,2.0,13.0,2.0
313_4_2,5.0,2,2,42,0,0,1,1,9.0,2.0,2.0,13.0,2.0
313_4_3,5.0,2,4,18,0,2,1,1,3.0,3.0,1.0,-1.0,-1.0
313_4_4,5.0,2,4,13,0,2,1,1,0.0,3.0,1.0,-1.0,-1.0
313_7_2,4.0,2,2,40,0,0,1,1,2.0,1.0,2.0,13.0,2.0
313_7_3,4.0,1,4,17,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
313_7_4,4.0,1,4,14,0,2,1,1,1.0,4.0,1.0,-1.0,-1.0
313_8_2,5.0,2,2,38,0,0,1,1,9.0,2.0,2.0,13.0,2.0
313_8_3,5.0,1,4,14,0,2,1,1,1.0,3.0,1.0,-1.0,-1.0
313_8_4,5.0,2,4,13,0,2,1,1,1.0,4.0,1.0,-1.0,-1.0
314_1_2,5.0,2,4,23,0,1,1,1,3.0,3.0,2.0,12.0,2.0
314_1_3,5.0,1,9,31,0,0,1,1,3.0,1.0,2.0,13.0,2.0
314_3_2,6.0,2,2,65,0,0,1,1,3.0,2.0,2.0,13.0,2.0
314_3_3,6.0,1,4,33,0,2,1,1,2.0,4.0,2.0,13.0,2.0
314_3_4,6.0,2,9,28,0,0,1,1,9.0,2.0,2.0,13.0,2.0
314_4_2,5.0,2,2,54,0,0,1,1,2.0,1.0,2.0,13.0,2.0
314_5_2,5.0,2,2,34,0,0,1,1,9.0,1.0,2.0,13.0,2.0
314_5_3,5.0,1,4,17,0,2,1,1,2.0,3.0,1.0,-1.0,-1.0
314_5_4,5.0,1,4,8,0,2,1,1,0.0,3.0,1.0,-1.0,-1.0
314_7_2,5.0,2,2,61,0,0,1,1,3.0,2.0,2.0,13.0,2.0
315_2_2,4.0,2,2,83,0,0,2,1,2.0,0.0,2.0,13.0,2.0
315_3_2,4.0,2,2,52,0,0,1,1,3.0,3.0,2.0,13.0,2.0
315_4_2,3.0,2,7,58,0,0,1,1,3.0,2.0,2.0,13.0,2.0
315_7_2,4.0,2,2,51,0,0,1,1,3.0,2.0,2.0,13.0,2.0
315_7_3,4.0,1,4,24,0,2,1,1,3.0,3.0,2.0,13.0,2.0
315_7_4,4.0,1,4,20,0,2,1,1,3.0,3.0,1.0,-1.0,-1.0
315_8_2,5.0,2,2,49,0,0,1,1,3.0,1.0,2.0,13.0,2.0
316_1_2,5.0,2,2,31,0,0,1,1,9.0,2.0,2.0,13.0,2.0
316_1_3,5.0,1,4,6,0,2,1,2,-1.0,-1.0,-1.0,-1.0,-1.0
316_1_5,5.0,1,7,72,0,0,1,1,3.0,1.0,2.0,13.0,2.0
316_1_6,5.0,2,7,68,0,0,2,1,3.0,0.0,2.0,13.0,2.0
316_4_2,5.0,2,2,60,0,0,1,1,3.0,1.0,2.0,13.0,2.0
316_4_3,5.0,1,4,36,0,2,1,1,3.0,1.0,2.0,13.0,2.0
316_6_2,4.0,2,2,47,0,0,1,1,3.0,3.0,2.0,13.0,2.0
316_6_3,4.0,1,4,18,0,2,1,1,3.0,2.0,1.0,-1.0,-1.0
316_6_4,4.0,1,4,15,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
316_8_2,5.0,2,2,70,0,0,2,1,2.0,1.0,2.0,13.0,2.0
316_11_2,7.0,2,2,34,0,0,1,1,9.0,3.0,2.0,13.0,2.0
316_11_3,7.0,1,4,13,0,2,1,1,1.0,4.0,1.0,-1.0,-1.0
317_1_2,2.0,2,2,72,0,0,2,1,1.0,1.0,2.0,13.0,2.0
317_1_3,2.0,1,4,35,0,2,2,1,2.0,2.0,2.0,12.0,2.0
317_1_4,2.0,2,9,33,0,0,2,1,2.0,2.0,2.0,12.0,2.0
317_2_2,4.0,2,2,49,0,0,2,1,2.0,0.0,2.0,12.0,2.0
317_2_3,4.0,1,4,24,0,2,1,1,5.0,0.0,2.0,13.0,2.0
317_2_4,4.0,1,4,20,0,2,1,1,5.0,0.0,2.0,13.0,2.0
317_3_2,4.0,2,2,62,0,0,2,1,2.0,1.0,2.0,13.0,2.0
317_3_3,4.0,1,4,35,0,2,2,1,2.0,0.0,2.0,12.0,2.0
317_3_4,4.0,2,9,32,0,0,1,1,2.0,0.0,2.0,12.0,2.0
317_3_5,4.0,2,6,6,0,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
317_4_2,5.0,2,2,61,0,0,2,1,2.0,0.0,2.0,12.0,2.0
317_5_2,4.0,2,2,44,0,0,1,1,2.0,2.0,2.0,12.0,2.0
317_5_3,4.0,2,4,17,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
317_5_4,4.0,1,4,15,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
317_7_2,4.0,2,2,48,1,0,1,1,3.0,2.0,2.0,12.0,2.0
317_7_3,4.0,1,4,21,12,2,1,1,3.0,2.0,1.0,-1.0,-1.0
317_7_4,4.0,2,4,16,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
317_8_2,4.0,1,4,51,0,1,1,1,2.0,2.0,2.0,12.0,2.0
317_8_3,4.0,2,9,43,0,0,1,1,2.0,2.0,2.0,12.0,2.0
317_8_4,4.0,1,6,21,12,2,1,1,3.0,2.0,1.0,-1.0,-1.0
317_8_5,4.0,1,6,18,0,2,1,1,3.0,2.0,1.0,-1.0,-1.0
317_12_2,4.0,2,2,51,0,0,1,1,3.0,2.0,2.0,12.0,2.0
317_12_3,4.0,1,4,24,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
317_12_4,4.0,1,4,17,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
318_1_2,4.0,2,2,49,0,0,1,1,3.0,2.0,2.0,12.0,2.0
318_1_3,4.0,1,4,26,0,2,1,1,2.0,3.0,2.0,13.0,2.0
318_1_4,4.0,1,4,20,0,2,1,1,2.0,2.0,2.0,13.0,2.0
318_2_2,4.0,2,2,55,0,0,2,1,2.0,2.0,2.0,13.0,2.0
318_2_3,4.0,1,4,32,0,2,1,1,2.0,3.0,2.0,13.0,2.0
318_7_2,4.0,2,2,47,0,0,1,1,2.0,2.0,2.0,13.0,2.0
318_7_3,4.0,2,7,72,0,0,1,1,1.0,1.0,2.0,13.0,2.0
318_7_4,4.0,1,4,20,0,2,1,1,2.0,2.0,2.0,13.0,2.0
318_8_2,2.0,2,2,41,0,0,1,1,2.0,2.0,2.0,12.0,2.0
318_8_3,2.0,2,4,17,0,2,1,1,2.0,2.0,2.0,12.0,1.0
318_8_4,2.0,2,4,15,0,2,1,1,2.0,2.0,1.0,-1.0,-1.0
318_8_5,2.0,2,4,11,0,2,1,1,1.0,2.0,1.0,-1.0,-1.0
318_10_2,3.0,2,2,53,0,0,2,1,2.0,2.0,2.0,12.0,2.0
318_10_3,3.0,1,4,32,0,2,1,1,2.0,0.0,2.0,12.0,2.0
318_10_4,3.0,2,9,23,0,0,1,1,2.0,2.0,2.0,12.0,2.0
318_10_5,3.0,1,4,23,0,2,1,1,2.0,2.0,2.0,13.0,2.0
318_10_6,3.0,1,4,22,0,2,1,1,3.0,2.0,2.0,13.0,2.0
319_1_2,4.0,2,2,44,0,0,1,1,2.0,2.0,2.0,12.0,2.0
319_1_3,4.0,1,4,22,0,2,1,1,2.0,3.0,2.0,12.0,2.0
319_1_4,4.0,2,9,22,0,0,1,1,2.0,2.0,2.0,1.0,2.0
319_1_5,4.0,1,4,19,0,2,1,1,2.0,2.0,2.0,2.0,1.0
319_1_6,4.0,1,4,12,0,2,1,1,0.0,2.0,1.0,-1.0,-1.0
319_4_2,9.0,2,2,44,0,0,1,1,3.0,2.0,2.0,12.0,2.0
319_4_3,9.0,2,7,74,0,0,2,2,-1.0,-1.0,-1.0,-1.0,-1.0
319_4_4,9.0,1,4,18,0,2,1,1,3.0,3.0,1.0,-1.0,-1.0
